threshold,selected_events,selected_fraction,geometric_mean_pb_improvement,minimum_peak_retention,mean_peak_retention,pooled_net_peak_retention,all_peak_statistics_reliable,sensitivity_geometric_mean_pb_improvement_excluding_209,sensitivity_minimum_peak_retention_excluding_209,sensitivity_mean_peak_retention_excluding_209,sensitivity_statistics_reliable_excluding_209
0.4595,1892639,0.6557746199731681,1.2239341074062906,0.7677952498855617,0.7862406200412801,0.7918440696690229,True,1.243622233469339,0.7699059278735388,0.7882901056141377,True
0.46,1888547,0.6543567955782728,1.2237654321454736,0.7649306000201769,0.7848633374875889,0.7906204045892509,True,1.2435433649556735,0.7684415662654406,0.787078086095079,True
0.4605,1884478,0.652946940382078,1.223825733370859,0.7622373793586998,0.7834637707016837,0.7894178858014596,True,1.2437480067544333,0.7675769939299992,0.7858222586286819,True
0.461,1880409,0.6515370851858833,1.2241298772343179,0.7611766237189251,0.7824187118860826,0.7883308367668924,True,1.2439214074723912,0.7663325150779869,0.7847789439046555,True
0.4615,1876299,0.6501130240267876,1.2249962722723207,0.75947340003843,0.7812989703464854,0.7872621332345754,True,1.2448305615596766,0.765785097279919,0.7837240337140472,True
0.462,1872205,0.6486945066580923,1.2258235063462757,0.7587123277633241,0.7802736197756064,0.7862537698784309,True,1.2454958906784153,0.7641663521292447,0.782669318888082,True
0.4625,1868146,0.6472881163308978,1.2255665895537746,0.7578280235211635,0.7788888550834113,0.7850595429582851,True,1.2449948947702536,0.7619184212803398,0.7812289474792166,True
0.463,1864018,0.6458578184076016,1.225883060326187,0.7536314888864885,0.7775241530507697,0.7839132867820061,True,1.2457351731864392,0.7608155566519045,0.7801788935134676,True
0.4635,1859943,0.6444458842900067,1.2259439058522565,0.748954310648189,0.7761527807188897,0.7827516135544946,True,1.2462746404036826,0.7596373382192166,0.7791748329489676,True
0.464,1855799,0.6430100425763102,1.226960291642117,0.7471066228053943,0.7750853014381875,0.7816609886465068,True,1.2472940871720062,0.758356822155992,0.778194043508498,True
0.4645,1851618,0.641561380847313,1.2290420096994406,0.7472958999003559,0.7742745249076828,0.7805229827715954,True,1.2491355566193405,0.7568256944690009,0.7772721499084968,True
0.465,1847458,0.6401199953432161,1.2292132764654629,0.7454226348315037,0.7730341692938086,0.7792601461412609,True,1.2492648643902968,0.7556025242945715,0.7761021175673981,True
0.4655,1843438,0.6387271180051225,1.229972109609314,0.744487901249259,0.771847057266698,0.7781365798316698,True,1.2498441004639371,0.7538831128233373,0.7748869634908577,True
0.466,1839323,0.6373013244115266,1.2309828471784652,0.7426488739505355,0.7709737962478569,0.7770036284949596,True,1.2509657010281718,0.7525405991543473,0.774121009836448,True
0.4665,1835251,0.6358904297546318,1.2323804247658507,0.7395832880339235,0.7700343289199731,0.7758606584016889,True,1.2527650354081648,0.7519241595620656,0.773417777907312,True
0.467,1831198,0.6344861183488375,1.2339328186446155,0.7381437766125859,0.769339912799484,0.774719185936566,True,1.254400581583172,0.7484438676957602,0.7728061501535838,True
0.4675,1826971,0.633021518222439,1.2341485812080497,0.7322570509532204,0.7678811799160634,0.7734080608702105,True,1.2553854029621638,0.7464683607946061,0.7718394164674903,True
0.468,1822836,0.6315887948908427,1.2352801759351855,0.7299592232691309,0.7669588091542858,0.7722880634815239,True,1.2566497709681543,0.7458883255849958,0.7710698742526363,True
0.4685,1818629,0.6301311245024448,1.2357474353818498,0.7254618083871628,0.7656500796570623,0.771078843906449,True,1.2576203805322461,0.7438583412737241,0.7701154431314956,True
0.46900000000000003,1814528,0.6287101817254493,1.2377192646159267,0.7248106987964535,0.7648743591809082,0.7699666738717499,True,1.2595322037251018,0.741719504205242,0.769325877001403,True
0.46950000000000003,1810404,0.6272812697497533,1.2375975039574916,0.7208489737359092,0.7634547605145827,0.7686975543378438,True,1.259766216313255,0.7392752716692926,0.7681887368233241,True
0.47000000000000003,1806238,0.6258378053242563,1.2389966595270536,0.7220833228120397,0.7626244552659854,0.7676094081601057,True,1.2606236054922493,0.7381373591971556,0.767129025538646,True
0.47050000000000003,1802118,0.6244102792961603,1.2395573769118369,0.7210553560328921,0.7613681191165599,0.7663297986425904,True,1.260998041967068,0.7359206049776803,0.7658473150147452,True
0.47100000000000003,1797899,0.6229484510649621,1.2405389665917022,0.7208849863425645,0.7601933075922256,0.7651902497275965,True,1.2616872771345278,0.7357370016983961,0.764560898842188,True
0.47150000000000003,1793665,0.6214814255302635,1.2411705382807907,0.7205911703875586,0.7592065362682197,0.7640517794434795,True,1.2620622845646876,0.7343088604741802,0.7634971324771818,True
0.47200000000000003,1789326,0.6199780188710625,1.241521162654561,0.7149369553178581,0.7576726257651978,0.7628630189124675,True,1.2631180241942161,0.7333528093410296,0.76242103359268,True
0.47250000000000003,1785187,0.6185439095918661,1.2424367134442944,0.7148085878456995,0.7567830279727348,0.7617106901149637,True,1.263664149571534,0.7324207871718359,0.7614468546535165,True
0.47300000000000003,1780917,0.6170644105287667,1.2427129949989943,0.7098964409522899,0.7553784764310343,0.7603701424258312,True,1.2645332887852072,0.7314650983283727,0.7604320359286725,True
0.47350000000000003,1776665,0.6155911482298677,1.2433218195958116,0.7071487428056803,0.7537994296329457,0.7591236438493009,True,1.265331453561242,0.7287979609938834,0.7589828392804195,True
0.47400000000000003,1772451,0.6141310524331696,1.2439363374576975,0.7024745983305963,0.7525987818745509,0.7579204417759545,True,1.2665260313200526,0.7286672344498158,0.758168135601657,True
0.47450000000000003,1768223,0.6126661058198711,1.2445943404920612,0.702439699714875,0.7512958461425642,0.7566592162884405,True,1.266785196391125,0.7284750876552152,0.756724306856752,True
0.47500000000000003,1763939,0.6111817559401714,1.2456242706039076,0.7002192434778874,0.7500814150821369,0.7555654539286271,True,1.2679601810980776,0.7281696621132112,0.7556216563714978,True
0.47550000000000003,1759682,0.6097067612067723,1.2459918035143631,0.6965003889219435,0.748346338452613,0.7542798195733093,True,1.2687019191889648,0.7248765748906512,0.7541069995115762,True
0.47600000000000003,1755433,0.6082345383685733,1.2461311823074859,0.6974021334557788,0.7471347215212122,0.7531395611550877,True,1.268129611669768,0.7227432335595645,0.7526605646395937,True
0.47650000000000003,1751208,0.606770631215975,1.2461703433683002,0.6941805493598615,0.7457280403053071,0.7518488397914294,True,1.2683822233342505,0.7210478630814084,0.7514555392992456,True
0.47700000000000004,1747028,0.6053223159738776,1.2460618364877116,0.6912833542739535,0.7444437481927627,0.7505629832509827,True,1.2684572765626707,0.7186937869773212,0.7503504586281858,True
0.47750000000000004,1742871,0.6038819699304808,1.2452887261886694,0.6884267487397031,0.7427130729447791,0.7491100347098429,True,1.267704760265296,0.7155009068580032,0.7487448867453431,True
0.47800000000000004,1738503,0.6023685151511792,1.2449213044543535,0.6808081736610022,0.7406263427522375,0.7477462063402068,True,1.2684403641937532,0.7131652559708306,0.7472728059845969,True
0.47850000000000004,1734206,0.6008796609417791,1.2448731775481265,0.675137252182615,0.7392045448049023,0.7464977427724205,True,1.2691458777958247,0.7118744057004517,0.7463231328740455,True
0.47900000000000004,1730042,0.5994368894900821,1.2455040170134646,0.6714817062020373,0.7381323134451858,0.7453261421061217,True,1.2700439546063933,0.7116210205114539,0.7455379364722026,True
0.47950000000000004,1725772,0.5979573904269827,1.245686468104593,0.6677889452427088,0.7366774829580077,0.744056484449887,True,1.270508550239175,0.7100123564841296,0.7443317649263742,True
0.48,1721384,0.5964370059096805,1.247623434929303,0.6633447095962157,0.7358805165036546,0.7428209149761703,True,1.2731265068125022,0.7092062098803618,0.7439400506044812,True
0.4805,1717008,0.5949207792351787,1.2474001066993698,0.6571465291120988,0.7342854379183892,0.7414624770505233,True,1.273750812002852,0.7084145205347887,0.7428564277857547,True
0.481,1712603,0.5933945044405761,1.2480348146068876,0.6531719208016312,0.7329104316788322,0.7401704069086875,True,1.2748640782827128,0.7055794540443298,0.7417702662207435,True
0.4815,1708240,0.5918827820957745,1.2494039757072117,0.6530563638073003,0.7320345715005232,0.739007448793548,True,1.2758678776562173,0.7049662709179868,0.7408099279108813,True
0.482,1703979,0.5904064014147753,1.2513659065454388,0.6557333499779052,0.7314461032221502,0.7378457546498045,True,1.2768713479036142,0.7035092617908827,0.7398586313603998,True
0.4825,1699701,0.5889241304564757,1.2528421425951761,0.6547316896943878,0.7305452202717434,0.7366201829530242,True,1.2781497452110746,0.7027146019532217,0.7389689458914496,True
0.483,1695424,0.5874422059850761,1.254404352146328,0.6546064542013589,0.7296180793834794,0.7352746970005559,True,1.2793700372512422,0.700576367007698,0.7379527044037151,True
0.4835,1691133,0.5859554306970762,1.254848434112515,0.6510090856269322,0.7282846939811712,0.7338014700358932,True,1.2802344168229993,0.6984282803553811,0.7368708726871978,True
0.484,1686814,0.5844589537758756,1.256423342406819,0.6477973196763922,0.7272758795743737,0.7326161042725231,True,1.2821171002886191,0.6965536361063618,0.7361068306741494,True
0.4845,1682399,0.5829292141122728,1.2581024265278429,0.648813537562521,0.7264332295374392,0.7313226318019195,True,1.2831994381320844,0.6945487882996891,0.7350576397568745,True
0.485,1678079,0.5814323907041723,1.258380477549234,0.6458123905641603,0.7250361925280792,0.7298964582668138,True,1.2837142656886424,0.692459855163158,0.7338388371907366,True
0.4855,1673642,0.5798950283287689,1.257796605711129,0.6407633875603069,0.7232533147758494,0.7283618824007769,True,1.283645884432523,0.6900982434380243,0.7324188622442431,True
0.486,1669273,0.5783812270625672,1.258124749135157,0.6423732232130175,0.7219536853796881,0.7269891755089355,True,1.282992966615248,0.6877466579533461,0.7307959589537626,True
0.4865,1664909,0.5768691582308656,1.2586584454149878,0.6387738541443806,0.7208529982971192,0.7256128777569159,True,1.2838481129356798,0.6857198381356906,0.729972903202979,True
0.487,1660618,0.5753823829428657,1.2597145565502639,0.6388123273625618,0.7196950683859199,0.7244095603382004,True,1.284442260389539,0.6839438762312621,0.7286820396107374,True
0.4875,1656192,0.5738488319233627,1.260167342401973,0.6341510721182028,0.7183027749602713,0.7231659050579802,True,1.2854839837005057,0.6820661285655666,0.7276529641649456,True
0.488,1651840,0.5723409209344613,1.2619638082788207,0.632819675102806,0.7173589163968332,0.7218334252798868,True,1.2872165285838595,0.6799866182340034,0.7267521654295028,True
0.4885,1647554,0.5708558780809615,1.262901325104873,0.6318792322322897,0.7163359127004314,0.7204902467616475,True,1.2880132647658278,0.6777033010882767,0.7257199883080027,True
0.489,1643210,0.5693507389872604,1.2632968979787413,0.6288921509843126,0.7150663285154883,0.7191195510008864,True,1.2885569715919547,0.6755540806339296,0.7246412371300633,True
0.4895,1638945,0.5678729723586611,1.2631303284088313,0.625261012525202,0.7134123927294796,0.7176843278655444,True,1.2886294493750936,0.6733358606862309,0.7232069905299551,True
0.49,1634585,0.5663622894745596,1.2635986924746172,0.6215126997694007,0.7119983749219145,0.7164175985866966,True,1.2894996745910705,0.6715046773682372,0.7220523388277491,True
0.4905,1630266,0.564865812553359,1.2637047841867544,0.614287713378805,0.7103738438348648,0.7150251745616678,True,1.290782883426782,0.6692358174213906,0.7210500805522048,True
0.491,1625948,0.5633696821190585,1.263435939821736,0.6121951978368796,0.708823309495296,0.7135392658058965,True,1.2903942100902215,0.6668950125870964,0.7195597663462312,True
0.4915,1621685,0.5618926084642591,1.2631995256380304,0.609733718115423,0.7073342752681657,0.7123045570127481,True,1.2901416775812573,0.6654365196847475,0.7181787816184705,True
0.492,1617384,0.5604023683072591,1.2648248570665146,0.6090514449004264,0.7065337779519706,0.7110984448531023,True,1.2914688646295123,0.6634990333049964,0.717365148291031,True
0.4925,1613051,0.5589010405694581,1.263924867780304,0.6055234820300762,0.7045205950864754,0.7095769396989443,True,1.2907366446412256,0.6612099075109751,0.715520274314964,True
0.493,1608622,0.557366450089255,1.2649535208740676,0.6048064360675703,0.7031652864743613,0.708238367202708,True,1.2913750944444937,0.6591933201620394,0.7140940476306715,True
0.4935,1604148,0.5558162676985509,1.267051545604957,0.6029884472685688,0.7022235526043773,0.7070860009575503,True,1.2936476894522881,0.6576342458017382,0.7132496754194672,True
0.494,1599925,0.5543530535197525,1.267596113133913,0.6004841236437429,0.7009592168057598,0.7056859042844293,True,1.2942783333892132,0.6554140529602137,0.7121231160459838,True
0.4945,1595541,0.5528340549500504,1.2678137699721082,0.5993873579187692,0.6996128460773846,0.7042593853903268,True,1.294186834064086,0.6529973171557096,0.7107490114283419,True
0.495,1591162,0.5513167888148485,1.2678713773952284,0.5978677679740156,0.6982024313928351,0.7027536665281074,True,1.2940136793286032,0.6504594694022758,0.7093507273282594,True
0.4955,1586921,0.5498473378718497,1.2682692762363605,0.5978561236675813,0.6969514327822085,0.7014236076614008,True,1.293871928147564,0.6482789253406804,0.7079620226838337,True
0.496,1582512,0.5483196771296471,1.2683438641150087,0.5945093336022285,0.6953803846518203,0.6999453309657919,True,1.294173898798969,0.645965708350479,0.706588279212886,True
0.4965,1578046,0.5467722666341431,1.26838877262061,0.5925597559325668,0.6939488304117025,0.6985322834666038,True,1.2940567013516364,0.6438843101734086,0.7052142831316064,True
0.497,1573671,0.5452563864465412,1.2689355239452458,0.5880214176039588,0.6924423960113396,0.6972599843497482,True,1.295203708311195,0.6420149062292712,0.704044726945493,True
0.4975,1569307,0.5437443176148397,1.268726647702718,0.5860579963819915,0.690973738523168,0.6958161609865939,True,1.2948608066236234,0.6397702113021763,0.7026310432055209,True
0.498,1564921,0.5422246260713375,1.270302258546939,0.5857935186948723,0.6901128251438626,0.6946480770933442,True,1.296027935933446,0.6381123222167316,0.7017038591937506,True
0.4985,1560581,0.5407208729252364,1.2708047396336952,0.5839144361432046,0.688595482762407,0.6931708931216056,True,1.2963512440442255,0.6356837650422044,0.7002267101645407,True
0.499,1556204,0.5392042997638345,1.2706117955593244,0.5783841805122332,0.6870799737761673,0.6917347340561611,True,1.2969867696627269,0.6335595039958796,0.6991572841388267,True
0.4995,1551770,0.5376679768491313,1.2714089790494612,0.5758386818876128,0.6857745525983965,0.6902146101127188,True,1.297965784968507,0.6312744649103319,0.6979896493440392,True
0.5,1547340,0.5361330398820281,1.271624792007031,0.5726642965613934,0.6842246272097875,0.6887337947161304,True,1.2984614701252173,0.6288414594349336,0.6966202195040535,True
0.5005000000000001,1543007,0.5346317121442272,1.2727948602151797,0.5692437455714529,0.6829973529511495,0.6872837328328683,True,1.3000196104470183,0.6267726726897218,0.6956366426600047,True
0.501,1538620,0.5331116741138251,1.2718965817069219,0.5631909817569553,0.6810458593875831,0.6857808991551592,True,1.299924660239882,0.6244939884826941,0.694140845790986,True
0.5015000000000001,1534168,0.5315691144349215,1.2716561040642007,0.5604387835303997,0.6794311312481894,0.684314779659617,True,1.299713147751186,0.6223978251756541,0.6926525032168327,True
0.502,1529653,0.5300047260813163,1.2737829240779477,0.5606039530233283,0.6785208384564598,0.6829868361334409,True,1.3012991378618048,0.6202638603108115,0.6916227146156966,True
0.5025000000000001,1525166,0.5284500393609118,1.275177347631335,0.5633219913517492,0.6775363916768338,0.6816859849500942,True,1.3013731641131987,0.6180379962691469,0.6902268806018432,True
0.503,1520711,0.5269064402213081,1.2754322952514958,0.5599297263738718,0.6759251123080207,0.6802475729853884,True,1.3019466705846943,0.6159848420159896,0.6888134885229261,True
0.5035000000000001,1516274,0.5253690778459048,1.2760733295349727,0.5595828236067557,0.6746500735670287,0.6787315132335299,True,1.3019897413524644,0.6136764925581014,0.6874353235626144,True
0.504,1511965,0.5238760657937045,1.2755479428131278,0.5518194670932134,0.6728261870669505,0.677225976973157,True,1.3028494620265019,0.6115966380343256,0.6862713781751437,True
0.5045000000000001,1507477,0.5223210325864,1.2756819745030534,0.5456956820386367,0.6712685980045595,0.6757791324348101,True,1.303944469824041,0.609534210609076,0.6852211442229954,True
0.505,1503081,0.5207978761738976,nan,0.5431741222002386,0.6699417799450813,0.6744409592552849,False,nan,0.6073705584058056,0.6840270752500639,False
0.5055000000000001,1498678,0.5192722943530951,nan,0.5423480396720137,0.6688516376183136,0.6730694570582477,False,nan,0.6053583937467747,0.6829075929456803,False
0.506,1494256,0.5177401292811922,nan,0.5408330706401906,0.6670868186670116,0.6716630887969622,False,nan,0.6033376828480953,0.681115012892214,False
0.5065000000000001,1489798,0.5161954906808883,nan,0.5375914248860719,0.6656320408170011,0.6700898327163745,False,nan,0.6009058380774103,0.6798587759204376,False
0.507,1485352,0.5146550099233849,nan,0.530555965256835,0.6634541102789686,0.6686320444726379,False,nan,0.5988910128654352,0.6782205708369834,False
0.5075000000000001,1480984,0.5131415551440831,nan,0.5229473780415345,0.6618217648627546,0.6671754362178114,False,nan,0.5966858641431464,0.6772522522873347,False
0.508,1476544,0.5116031533079798,nan,0.5192046064523861,0.6602545453291475,0.6655801856672171,False,nan,0.5941289799836718,0.6759267607598988,False
0.5085000000000001,1472046,0.510044655231675,nan,0.5178786833453446,0.6590206922949695,0.6640346843518169,False,nan,0.5917379043588088,0.6747031377338168,False
0.509,1467531,0.5084802668780699,nan,0.516113379941825,0.6575826775908611,0.6625739981817109,False,nan,0.5896363678494505,0.6733014884407539,False
0.5095000000000001,1463080,0.5069380536860663,nan,0.5093322676808129,0.6557772028611595,0.6609273652945075,False,nan,0.5871572574449024,0.6720488623256424,False
0.51,1458642,0.505400344823763,nan,0.5049884838995429,0.6543131082965075,0.6595113093948776,False,nan,0.585002347392128,0.6709047332295035,False
0.5105000000000001,1454231,0.5038719911077602,nan,0.504350715093965,0.6531360487666603,0.6580169075804718,False,nan,0.5826736974007976,0.669667752508071,False
0.511,1449812,0.5023408654965573,nan,0.49969180031662475,0.6517998722468563,0.6565640982972498,False,nan,0.5804163565798631,0.6687007691279931,False
0.5115000000000001,1445292,0.5007747447084521,nan,0.5012473958254974,0.6512827536529454,0.6553886452279242,False,nan,0.5785287174585206,0.6679533489671063,False
0.512,1440998,0.4992869299597521,nan,0.502299083770398,0.6502882219373051,0.6539765219742448,False,nan,0.5760146391582637,0.6667314595114059,False
0.5125,1436537,0.49774125189874824,nan,0.5045240797117426,0.6494248652295139,0.6526249820710062,False,nan,0.5740760071189144,0.6655249525092662,False
0.513,1432135,0.4962160165648457,nan,0.5003594148063126,0.6475181944763453,0.6511201699600218,False,nan,0.571860664575312,0.6638691699952378,False
0.5135,1427690,0.4946758822942422,nan,0.49889493688169884,0.6462633855229954,0.6496870620918167,False,nan,0.5696741356604498,0.6626376575942506,False
0.514,1423314,0.49315965561974034,nan,0.49456994112904606,0.6446032187554247,0.6480890684993436,False,nan,0.5671361846399882,0.6612735829361333,False
0.5145,1418974,0.4916559024736393,nan,0.49335700809589433,0.642890135932962,0.6465751674418039,False,nan,0.5648026003294484,0.6595049279148584,False
0.515,1414505,0.4901074525174352,nan,0.49302510247258174,0.6417264518669877,0.645215082573855,False,nan,0.5626406467653962,0.6582488240219218,False
0.5155,1410129,0.48859122584293335,nan,0.49105569155485773,0.6400834386852442,0.6437571387352836,False,nan,0.5604771994090395,0.6566420772552871,False
0.516,1405691,0.48705351698063,nan,0.48784829262162255,0.6388748919442035,0.6421215570064599,False,nan,0.5578394196781986,0.6556556252022682,False
0.5165,1401321,0.4855393692275283,nan,0.48632896147827953,0.6373667204285816,0.6406649990288464,False,nan,0.5555451119445585,0.6541486936452817,False
0.517,1396874,0.4839985419831247,nan,0.4854047384576348,0.636236994073077,0.6393153508454217,False,nan,0.5532889328428983,0.6529961335859038,False
0.5175,1392517,0.48248889855972327,nan,0.4825434412759588,0.6351532832561113,0.6378391962967024,False,nan,0.5510763539227428,0.6521099323650171,False
0.518,1388095,0.4809567334878203,nan,0.4830934626171509,0.633765125840035,0.6363638707287006,False,nan,0.548859429785983,0.6505064217536889,False
0.5185,1383690,0.4794304586932177,nan,0.48091684195160506,0.6322131823413223,0.6348520147441994,False,nan,0.5465530055976101,0.6490238868290685,False
0.519,1379236,0.47788720604051405,nan,0.4795622040081692,0.6310554359607478,0.6334445521627555,False,nan,0.5444571755524754,0.6478880172888121,False
0.5195,1374866,0.4763730582874123,nan,0.4759243000735716,0.6296842172251378,0.6318747161630687,False,nan,0.5420870978061082,0.6467686524642007,False
0.52,1370416,0.47483119158230863,nan,0.4729673986087243,0.6282986692834103,0.6303566800674787,False,nan,0.5398756049777186,0.6455576993583754,False
0.5205,1366099,0.4733354076349081,nan,0.4663825645845889,0.6261677152405706,0.6286384058312888,False,nan,0.5375221068019743,0.6439216208690131,False
0.521,1361681,0.4718046285106053,nan,0.46423275423958504,0.6249620625605937,0.6272032189828672,False,nan,0.5354609887805579,0.6428208745962614,False
0.5215,1357257,0.47027177046490226,nan,0.4618358394616926,0.6234307340656258,0.6256481161754686,False,nan,0.5331913570264653,0.6413857223549517,False
0.522,1352908,0.468764898936701,nan,0.4560729007552413,0.6217940851968631,0.6241924233275553,False,nan,0.5311001006158307,0.6402075501348211,False
0.5225,1348402,0.46720362896519607,nan,0.45211260704886347,0.6201904076245819,0.6227461925562673,False,nan,0.5290237479809139,0.6388657187996617,False
0.523,1343952,0.4656617622600925,nan,0.4466027192800587,0.6182615835151121,0.6211804333168786,False,nan,0.5266243846297748,0.6373347906523403,False
0.5235,1339574,0.4641448426117905,nan,0.4434326323300582,0.6167507554183975,0.6195468198219626,False,nan,0.5242761443386378,0.6360083246504352,False
0.524,1335230,0.46263970351808936,nan,0.4428962460862812,0.6154893722896064,0.6180918478249846,False,nan,0.522007051730819,0.6346663863121981,False
0.5245,1330740,0.46108397733698486,nan,0.4376267406250874,0.6134014652977882,0.6163930462727938,False,nan,0.5193928986614913,0.6329319902614216,False
0.525,1326377,0.45957225499218324,nan,0.4362640236518419,0.6120736328160076,0.614989496310502,False,nan,0.5174166210617843,0.6316080338342482,False
0.5255,1321855,0.458005441230278,nan,0.4353880356473065,0.6105917156627461,0.6134537902998886,False,nan,0.5150556923247656,0.6300587912200171,False
0.526,1317429,0.4564718902107749,nan,0.4336611586050189,0.6087579264120339,0.611850088001688,False,nan,0.5126091189379715,0.6282131228350355,False
0.5265,1313081,0.45496536516947367,nan,0.4328572833095419,0.6076549192040581,0.6105032903891204,False,nan,0.5104872661341474,0.6270768787478933,False
0.527,1308516,0.45338365247086737,nan,0.43128921583014357,0.606459693534281,0.6089539963937393,False,nan,0.5083206464465251,0.6259230799458518,False
0.5275,1304074,0.45184455766096393,nan,0.42721219505552643,0.6048525289482031,0.6073987650430573,False,nan,0.5060574347385287,0.6245903438251671,False
0.528,1299673,0.45031966881396146,nan,0.42412274971050423,0.6033904800460037,0.6056958570080802,False,nan,0.5036746634140584,0.6233091167499482,False
0.5285,1295147,0.4487514691044561,nan,0.42061597851018806,0.6018106376263174,0.6039984008363238,False,nan,0.5010233542801865,0.6219433775281096,False
0.529,1290731,0.44722138295395325,nan,0.41655672877349736,0.6003787618531982,0.602335551033566,False,nan,0.4985438083190002,0.6208034321953873,False
0.5295,1286451,0.4457384190218536,nan,0.4163828452237627,0.5991905625315351,0.6009049419098751,False,nan,0.49617533530205715,0.6195025311212876,False
0.53,1282090,0.44422738965085207,nan,0.4124879857790434,0.5976984472845603,0.599355027308076,False,nan,0.49378652617078084,0.6182773874518399,False
0.5305,1277619,0.442678246720848,nan,0.4102255698592443,0.5959022194292901,0.5975747696528201,False,nan,0.4910398838834326,0.6165329582704063,False
0.531,1273216,0.44115266490004545,nan,0.4068419225638419,0.5944990302439808,0.5959925606044028,False,nan,0.4885880284894177,0.6153498199862186,False
0.5315,1268740,0.43960178953554124,nan,0.40485399521518795,0.5930222571802545,0.594457905468474,False,nan,0.48648139582925115,0.6139298418430397,False
0.532,1264350,0.43808071204443905,nan,0.40324162573942013,0.5917652612279617,0.5928918659373154,False,nan,0.48411120553820547,0.6127123318377996,False
0.5325,1260059,0.4365939367564391,nan,0.39719860457736145,0.5898790693718473,0.5912729079560587,False,nan,0.4820934031536492,0.6112880099045679,False
0.533,1255626,0.4350579603286359,nan,0.39237315923517313,0.5884147474781487,0.5895708418727946,False,nan,0.4796939056765188,0.6101971461718129,False
0.5335,1251338,0.43357222450133603,nan,0.3911722100022469,0.587895445250974,0.5881143555074946,False,nan,0.47757039814648705,0.6097535825008324,False
0.534,1247037,0.4320819843443359,nan,0.3908207070809738,0.5867298105189545,0.5865285119803128,False,nan,0.4752546441072581,0.60849748867873,False
0.5345,1242699,0.4305789241720349,nan,0.3863722197878668,0.5848129642724109,0.5848329044012698,False,nan,0.47277359865311475,0.6068619358818048,False
0.535,1238245,0.4290356715193312,nan,0.3836203649332799,0.5832811622220886,0.5833189806624314,False,nan,0.4709009181598254,0.6054656952541785,False
0.5355,1233979,0.42755755840383186,nan,0.38006967074871556,0.581719226647477,0.5818129282126607,False,nan,0.4688082366628794,0.6041247328584505,False
0.536,1229566,0.4260285117140291,nan,0.38065771692750194,0.5807936344871341,0.5802922543042767,False,nan,0.46636710590459546,0.6030309586604264,False
0.5365,1225269,0.4245396575046291,nan,0.37616186923183653,0.5793650870121435,0.5786810535102278,False,nan,0.46429828487219243,0.6019432223210663,False
0.537,1220974,0.42305149626902905,nan,0.3734245623736505,0.5777751817441545,0.5770341808463828,False,nan,0.46204351923862336,0.6004808061186551,False
0.5375,1216658,0.4215560588085286,nan,0.3737456907695315,0.5763006920299479,0.5755228372364363,False,nan,0.45982558610157165,0.5988068032811054,False
0.538,1212258,0.4200315164484261,nan,0.37486410485617644,0.5750277216346684,0.5739606967696952,False,nan,0.45733227214026156,0.5972681234989454,False
0.5385,1207936,0.41853400006652547,nan,0.36900099646272594,0.5731352636274148,0.5722958871426123,False,nan,0.45524811341363186,0.5958168488679358,False
0.539,1203606,0.41703371178942467,nan,0.3658069020839644,0.5714340550571512,0.5706654094969797,False,nan,0.45301707825499477,0.5942815164986164,False
0.5395,1199197,0.415506051047222,nan,0.36261788003306084,0.5700466644029987,0.5689530649231376,False,nan,0.45040895672531933,0.5930943071107695,False
0.54,1194879,0.41400992061292147,nan,0.3615238962267168,0.5681901789969506,0.5672491877576052,False,nan,0.44769870003776707,0.5911530993047543,False
0.5405,1190498,0.4124919615039195,nan,0.3597383209773194,0.566379496519829,0.5654966400040794,False,nan,0.4452921437490859,0.5893396271356635,False
0.541,1186195,0.41100102837311925,nan,0.35470578830524124,0.5643109148758576,0.56370953338637,False,nan,0.44288635081653177,0.587600373383704,False
0.5415,1181852,0.40949623576631816,nan,0.3519750098547605,0.5628208033622026,0.5621895527020513,False,nan,0.4408846546679816,0.5862481137519183,False
0.542,1177480,0.40798139503941633,nan,0.3490275824969471,0.5613302227700833,0.5606429711582791,False,nan,0.4386607863517475,0.584919405022654,False
0.5425,1173181,0.4064918478562162,nan,0.34647884850151095,0.5602103674635822,0.5590079412605735,False,nan,0.4361764794845352,0.5839583140149235,False
0.543,1168878,0.40500091472541605,nan,0.34669699381639296,0.5590514874328701,0.5574365923382296,False,nan,0.4339873763289539,0.5826464311680343,False
0.5435,1164568,0.40350755618631573,nan,0.34306159427883387,0.5575382696765014,0.5558535689707867,False,nan,0.431559951901732,0.5813690113873533,False
0.544,1160270,0.40201835549001563,nan,0.34146536604595296,0.5561130937677035,0.5542618959136861,False,nan,0.4293890959668791,0.5799628412923423,False
0.5445,1155999,0.40053850994001616,nan,0.3370266213362296,0.554295650737555,0.5526515435866397,False,nan,0.42689160014034194,0.5784366540043689,False
0.545,1151716,0.39905450654721647,nan,0.3358791168947273,0.5521058722036332,0.5507687297237529,False,nan,0.42424648293768835,0.576131067237956,False
0.5455,1147459,0.39757951181381734,nan,0.3329988229074545,0.5503521144972591,0.5492655462147232,False,nan,0.42222933364918364,0.5745024802294596,False
0.546,1143196,0.3961024381590181,nan,0.33121141894865175,0.5490827410104263,0.5476766170676562,False,nan,0.41988226450425914,0.5732906656839568,False
0.5465,1138790,0.3945758168775155,nan,0.3255266033399929,0.5477793130111961,0.5461207074399929,False,nan,0.41783150211814224,0.5724740585302186,False
